Latitude,Longitude
18.20562606,-67.14511675
18.21090369,-67.13962808
18.21072074,-67.14073148
18.2119153,-67.13832269
18.20811108,-67.14075255
18.20990757,-67.1406191
18.2106643,-67.13929764
18.20473849,-67.14056018
18.21241756,-67.13882213
18.20531494,-67.14047879
18.21029718,-67.139723
18.20810712,-67.14076451
18.21080435,-67.14108749
18.21702149,-67.14245613
18.20513366,-67.14219274
18.20538603,-67.13715087
18.21191412,-67.13834962
18.20991733,-67.13959566
18.21697991,-67.14249039
18.21067317,-67.14395892
18.20458378,-67.14269226
18.20499246,-67.13998495
18.21084326,-67.14050263
18.21136843,-67.13998497
18.21233292,-67.13882187
18.21698747,-67.14246649
18.21565565,-67.14752786
18.20473849,-67.14056018
18.20161223,-67.14359463
18.2042933,-67.14431586
18.20516869,-67.14222767
18.20469212,-67.14056035
18.21023263,-67.14010746
18.21702149,-67.14245613
18.20365346,-67.14328424
18.20538603,-67.13715087
18.20473849,-67.14056018
18.21094543,-67.13972321
18.21194921,-67.14358078
18.20414025,-67.13718447
18.20968362,-67.14031133
18.20914593,-67.14075702
18.20912136,-67.14065891
18.20507171,-67.14228104
18.21088574,-67.13975714
18.21717438,-67.14259736
18.21125811,-67.13896908
18.21707233,-67.14247673
18.20996628,-67.14130082
18.21090919,-67.13964038
18.21093429,-67.13969758
18.21058176,-67.1391175
18.21195723,-67.14157495
18.20914697,-67.14079625
18.20958462,-67.13944132
18.20503813,-67.13976247
18.21133176,-67.14127595
18.20512337,-67.14215608
18.20876623,-67.14006601
18.2107332,-67.14173272
18.20319603,-67.14257656
18.20473849,-67.14056018
18.20923311,-67.13992158
18.2052918,-67.14049068
18.21700173,-67.14246125
18.20302001,-67.13926344
18.20365346,-67.14328424
18.20384385,-67.14370284
18.21415329,-67.14482117
18.21415329,-67.14482117
18.21087964,-67.14034131
18.20958663,-67.13942224
18.20936484,-67.13929405
18.20162198,-67.13946154
18.20967787,-67.14028405
18.2113576,-67.13984328
18.20507171,-67.14228104
18.21569443,-67.14763641
18.20825958,-67.14253998
18.20883899,-67.14007658
18.20473849,-67.14056018
18.20980478,-67.14429139
18.21702149,-67.14245613
18.21268029,-67.14396686
18.21733622,-67.14355371
18.20926707,-67.14123865
18.21053348,-67.13859645
18.21698747,-67.14246649
18.21118974,-67.14108556
18.216402,-67.14837703
18.20879414,-67.1427507
18.20825958,-67.14253998
18.21272442,-67.14363278
18.21219047,-67.14174638
18.21045639,-67.14019159
18.21069756,-67.14122565
18.21077105,-67.1410808
18.20800298,-67.14023494
18.20992326,-67.13959905
18.21049686,-67.14010608
18.20491974,-67.14042351
18.20507171,-67.14228104
18.20538603,-67.13715087
18.21091605,-67.14033806
18.21092575,-67.13986269
18.2092833,-67.14127899
18.21121422,-67.14133415
18.20518448,-67.1422524
18.20557961,-67.14503446
18.20365346,-67.14328424
18.21139119,-67.13749363
18.21513767,-67.14506506
18.21157326,-67.13712838
18.21066817,-67.14150762
18.21089443,-67.14120702
18.20783598,-67.14289412
18.20414025,-67.13718447
18.21084693,-67.13969657
18.21074736,-67.14178114
18.20991392,-67.14625046
18.20858821,-67.14134655
18.21220692,-67.14208014
18.21105462,-67.13995324
18.20150204,-67.13638853
18.20885355,-67.14014309
18.21063366,-67.14053868
18.21248213,-67.14101779
18.21554413,-67.14553152
18.20507403,-67.14227886
18.21281014,-67.14129507
18.20396039,-67.13957547
18.21397995,-67.14942803
18.20858821,-67.14134655
18.2107002,-67.141565
18.21057779,-67.14358342
18.21031958,-67.14075432
18.20990187,-67.14060854
18.20347777,-67.14210392
18.20477375,-67.13734737
18.21392312,-67.14170319
18.20541394,-67.140428
18.21706441,-67.14244052
18.21622213,-67.14801258
18.21702149,-67.14245613
18.20962937,-67.14107103
18.21488701,-67.14650681
18.20964804,-67.13942735
18.21207246,-67.14397147
18.21094357,-67.13971874
18.21700173,-67.14246125
18.21811117,-67.14483364
18.20876623,-67.14006601
18.20473849,-67.14056018
18.20473849,-67.14056018
18.21627451,-67.14529379
18.21495646,-67.14039153
18.20519794,-67.14227449
18.21071947,-67.1450582
18.21260697,-67.14382686
18.20520759,-67.14228135
18.21345838,-67.14593891
18.20517255,-67.14223892
18.21243813,-67.14082416
18.20983955,-67.14068502
18.2107844,-67.1403753
18.21071178,-67.14165942
18.20458186,-67.13718316
18.20396436,-67.14504108
18.21059454,-67.14356408
18.20518862,-67.1422476
18.2099431,-67.14094622
18.20452708,-67.13986025
18.20965955,-67.1402179
18.21083361,-67.14035952
18.21086857,-67.13971992
18.21388158,-67.14553594
18.20923311,-67.13992158
18.21449101,-67.13964949
18.20646456,-67.15062164
18.21193933,-67.13833471
18.2109054,-67.13959782
18.2108841,-67.13953334
18.21415329,-67.14482117
18.21578854,-67.14305264
18.20082174,-67.13676858
18.21036281,-67.14084448
18.21203801,-67.13841427
18.20609298,-67.14509382
18.21059454,-67.14356408
18.21025155,-67.13893048
18.21246446,-67.14097934
18.20188071,-67.13711611
18.21251417,-67.14104037
18.21729169,-67.14935363
18.21100285,-67.13987393
18.20747375,-67.13988495
18.21060575,-67.1435883
18.21365489,-67.14289042
18.20533106,-67.14399255
18.21708818,-67.14249015
18.21036899,-67.14573987
18.20475934,-67.14062786
18.21068372,-67.13982907
18.20474038,-67.14455527
18.20441611,-67.13718725
18.21214099,-67.14171604
18.20518448,-67.1422524
18.20118188,-67.13734435
18.20897595,-67.13999711
18.21240476,-67.14078937
18.21255278,-67.14108761
18.21000668,-67.14234827
18.21254327,-67.1410755
18.21345838,-67.14593891
18.20959803,-67.139304
18.21088497,-67.14064421
18.21694065,-67.1425021
18.21253931,-67.14110005
18.21172955,-67.14196941
18.2181933,-67.14327046
18.21268714,-67.14392768
18.20458114,-67.14454615
18.2106579,-67.14140631
18.20474845,-67.14441882
18.20504882,-67.1398611
18.21095217,-67.13970169
18.21049092,-67.14302699
18.21242654,-67.14096404
18.2119405,-67.13833474
18.20432537,-67.14050899
18.21415329,-67.14482117
18.21111888,-67.14120141
18.21251973,-67.14114412
18.20577324,-67.14308834
18.21197424,-67.13831302
18.21186563,-67.14194655
18.21068134,-67.14103496
18.21090045,-67.14033286
18.21087931,-67.13974322
18.20473849,-67.14056018
18.20518448,-67.1422524
18.20813848,-67.14085636
18.21123551,-67.14133182
18.21251275,-67.14124931
18.21190201,-67.13837907
18.21121422,-67.14133415
18.20385364,-67.13719927
18.20518448,-67.1422524
18.20885776,-67.14015469
18.20477267,-67.14085518
18.21092993,-67.13983062
18.21035076,-67.13981566
18.2123701,-67.13853192
18.20429492,-67.14432866
18.21224543,-67.14333069
18.21244809,-67.13869019
18.21191412,-67.13834962
18.21205374,-67.14087239
18.21700173,-67.14246125
18.21375352,-67.14712238
18.20163694,-67.13694647
18.21706441,-67.14244052
18.21540614,-67.14633469
18.21093567,-67.13966543
18.21271504,-67.14382942
18.21027132,-67.13969154
18.20992004,-67.14054861
18.21415329,-67.14482117
18.20911482,-67.14067603
18.21056884,-67.14349331
18.2080835,-67.14252154
18.21055748,-67.13882077
18.20507171,-67.14228104
18.21190201,-67.13837907
18.20518448,-67.1422524
18.21454954,-67.13965577
18.21092915,-67.13985137
18.20229874,-67.13843771
18.21208531,-67.14395301
18.21346441,-67.14594031
18.20518448,-67.1422524
18.21139119,-67.13749363
18.21705051,-67.1424432
18.20473849,-67.14056018
18.21416898,-67.14480223
18.21555039,-67.14903561
18.20507171,-67.14228104
18.21524731,-67.14619908
18.21048086,-67.14018695
18.21004458,-67.13993489
18.20399895,-67.14298696
18.20518155,-67.14223924
18.21700173,-67.14246125
18.20520759,-67.14228135
18.21702149,-67.14245613
18.20939481,-67.13927365
18.21092733,-67.1396465
18.21112469,-67.14133627
18.21064177,-67.14092016
18.21050637,-67.14119884
18.21059454,-67.14356408
18.21122575,-67.14132488
18.20118188,-67.13734435
18.20542271,-67.14274538
18.21760142,-67.14355993
18.20518448,-67.1422524
18.20505811,-67.13985306
18.21066741,-67.14550275
18.21574434,-67.14927297
18.21191255,-67.14083125
18.21264405,-67.14416744
18.20996808,-67.14132244
18.20994544,-67.14064131
18.21097995,-67.14128245
18.20911441,-67.14067454
18.21088191,-67.14042731
18.20543269,-67.14071739
18.20172722,-67.13957306
18.21592336,-67.14947162
18.21496281,-67.14000812
18.21510863,-67.14515635
18.20518448,-67.1422524
18.20915751,-67.14080351
18.20216383,-67.13840105
18.21453233,-67.13975991
18.21086576,-67.13971384
18.20514523,-67.14221353
18.21569443,-67.14763641
18.20956059,-67.13937485
18.21512469,-67.14002711
18.2031574,-67.13721553
18.20886314,-67.14015567
18.20471647,-67.14055913
18.21460671,-67.14276899
18.21190201,-67.13837907
18.2105475,-67.13879761
18.20509943,-67.14229589
18.21171981,-67.14445045
18.21388158,-67.14553594
18.20518448,-67.1422524
18.20955598,-67.14014005
18.21700173,-67.14246125
18.20515905,-67.14222767
18.20879787,-67.14006322
18.21049548,-67.14451123
18.20314604,-67.13731002
18.21131788,-67.1448909
18.20431808,-67.13713357
18.20505811,-67.13985306
18.20426219,-67.14335216
18.20635444,-67.14008509
18.2043898,-67.13941232
18.20747375,-67.13988495
18.20814529,-67.13983447
18.21194012,-67.13833473
18.21092959,-67.13968708
18.20883908,-67.14007686
18.21092028,-67.14137723
18.20552167,-67.14270836
18.20521433,-67.14229388
18.2095799,-67.14013151
18.208004,-67.14259833
18.21056323,-67.13881263
18.21191488,-67.13832268
18.21134937,-67.13930454
18.21014735,-67.1394821
18.20458114,-67.14454615
18.21302419,-67.14283963
18.21229621,-67.14366483
18.21705051,-67.1424432
18.21273854,-67.14375755
18.20507171,-67.14228104
18.21415329,-67.14482117
18.20458378,-67.14269226
18.21029974,-67.14094674
18.20506889,-67.14227082
18.21207422,-67.14081936
18.20747375,-67.13988495
18.20911565,-67.14063154
18.21090045,-67.14033286
18.2120546,-67.14086301
18.20536482,-67.14407065
18.21240476,-67.14078937
18.21388158,-67.14553594
18.2088646,-67.1401469
18.21757221,-67.15054744
18.20254865,-67.13976098
18.20912875,-67.14068432
18.21298444,-67.14198885
18.21514044,-67.14904513
18.21071947,-67.1450582
18.21036216,-67.13985414
18.21132183,-67.13988276
18.20507171,-67.14228104
18.20518448,-67.1422524
18.20417614,-67.14303071
18.2111681,-67.1413154
18.21251973,-67.14114412
18.20992143,-67.14059816
18.20365346,-67.14328424
18.21097936,-67.13980036
18.2110983,-67.14498964
18.21803416,-67.14476151
18.20399895,-67.14298696
18.20520823,-67.14229206
18.20897952,-67.14002062
18.21389531,-67.14946265
18.21702149,-67.14245613
18.20443984,-67.13986439
18.20905469,-67.14046756
18.21257683,-67.14114149
18.21050306,-67.14000779
18.20515905,-67.14222767
18.20512273,-67.14217151
18.20898715,-67.14006874
18.21251275,-67.14124931
18.21263571,-67.14427679
18.21705051,-67.1424432
18.20598183,-67.14337339
18.20747375,-67.13988495
18.20542168,-67.14402861
18.21255164,-67.1411506
18.2163286,-67.14834274
18.21415329,-67.14482117
18.21390237,-67.14173396
18.21071947,-67.1450582
18.21452497,-67.13971509
18.21485336,-67.14647902
18.21571311,-67.14315424
18.20553046,-67.14273086
18.20518448,-67.1422524
18.20882393,-67.14004953
18.20399895,-67.14298696
18.20518448,-67.1422524
18.20507171,-67.14228104
18.20498429,-67.14215003
18.21083531,-67.13967113
18.21114152,-67.14115169
18.21445648,-67.13956607
18.20876623,-67.14006601
18.20498481,-67.14223235
18.20915751,-67.14080351
18.20505811,-67.13985306
18.21048086,-67.14018695
18.21457932,-67.14794555
18.20417614,-67.14303071
18.20516252,-67.14238262
18.20507171,-67.14228104
18.21076624,-67.14183535
18.21749705,-67.1495843
18.21167034,-67.14205816
18.20980696,-67.13940255
18.20892066,-67.1396968
18.20473849,-67.14056018
18.20968236,-67.14003435
18.20912129,-67.14065864
18.20408942,-67.14063918
18.21061373,-67.14042867
18.21194444,-67.1383123
18.21055559,-67.1404475
18.21251275,-67.14124931
18.20507171,-67.14228104
18.21172569,-67.14202778
18.21461056,-67.1446843
18.21527208,-67.14622068
18.20473849,-67.14056018
18.20473849,-67.14056018
18.21187525,-67.14087138
18.20911458,-67.14073133
18.21095428,-67.13970677
18.21229405,-67.13882934
18.20431124,-67.14435168
18.20561681,-67.14284873
18.2110075,-67.14085066
18.21415329,-67.14482117
18.20371661,-67.14163069
18.21705051,-67.1424432
18.2096308,-67.14107523
18.20911217,-67.14060226
18.20812521,-67.14083375
18.20986381,-67.14063544
18.20441611,-67.13718725
18.21057182,-67.14554478
18.20118188,-67.13734435
18.21211254,-67.14391408
18.20518448,-67.1422524
18.20956064,-67.13937502
18.2171151,-67.14318259
18.21068372,-67.13982907
18.20516869,-67.14222767
18.21036164,-67.13983676
18.20538603,-67.13715087
18.20087584,-67.13596782
18.21132856,-67.13986751
18.204985,-67.13986044
18.20507171,-67.14228104
18.20904376,-67.14040424
18.21431858,-67.14495867
18.21345838,-67.14593891
18.21627447,-67.1452957
18.20906551,-67.14048762
18.21004048,-67.14110999
18.21441025,-67.13951171
18.21118642,-67.14080855
18.21231289,-67.13881379
18.21057915,-67.14355194
18.21803363,-67.14476147
18.21194394,-67.13831228
18.20747375,-67.13988495
18.20306797,-67.13720909
18.21415329,-67.14482117
18.20497053,-67.13976763
18.21700173,-67.14246125
18.21388158,-67.14553594
18.20811459,-67.14260894
18.21045827,-67.14048865
18.21241458,-67.13871008
18.20879787,-67.14006322
18.216402,-67.14837703
18.21257787,-67.14382255
18.21415329,-67.14482117
18.20497817,-67.13986671
18.21271831,-67.14373926
18.20444904,-67.14215036
18.21092773,-67.13964749
18.20515905,-67.14222767
18.2113394,-67.13981735
18.20508368,-67.14227886
18.21055934,-67.14342623
18.21089949,-67.139585
18.21119075,-67.14133751
18.21089261,-67.13960285
18.21411379,-67.14491417
18.20503607,-67.14229561
18.21669735,-67.14868707
18.20519794,-67.14227449
18.21569443,-67.14763641
18.21345838,-67.14593891
18.20473849,-67.14056018
18.21441025,-67.14503322
18.21044075,-67.14014584
18.21255164,-67.1411506
18.20473849,-67.14056018
18.20372204,-67.14333579
18.20628469,-67.15076317
18.21271504,-67.14382942
18.21250874,-67.13880253
18.216402,-67.14837703
18.20914697,-67.14079625
18.21706441,-67.14244052
18.20443635,-67.1398331
18.21087288,-67.13972928
18.2113063,-67.14007104
18.21075,-67.14152667
18.2113181,-67.14077733
18.21057779,-67.14358342
18.20810534,-67.13978653
18.21226717,-67.14206846
18.21214979,-67.13900694
18.21087136,-67.1397501
18.20420528,-67.14421457
18.20118188,-67.13734435
18.20360141,-67.14084628
18.20900307,-67.14016965
18.21388158,-67.14553594
18.20458378,-67.14269226
18.20474441,-67.14056075
18.20838763,-67.14366225
18.21700173,-67.14246125
18.2108841,-67.13953334
18.21125811,-67.13896908
18.21090951,-67.13960725
18.20488981,-67.14087241
18.20473849,-67.14056018
18.21056311,-67.14345122
18.21188922,-67.14420473
18.20486374,-67.1405405
18.20943843,-67.14018489
18.21114556,-67.14131351
18.20916296,-67.14081747
18.2009728,-67.13755163
18.20952836,-67.13925715
18.20162267,-67.13925705
18.21129948,-67.13754475
18.21495597,-67.14625019
18.21744849,-67.14953784
18.2079894,-67.13981488
18.20514829,-67.14237194
18.21381392,-67.14169538
18.20968986,-67.14032777
18.20900063,-67.14032735
18.20550183,-67.14383884
18.21001131,-67.13997278
18.21452094,-67.13975662
18.21702149,-67.14245613
18.21187191,-67.14238052
18.20992065,-67.14059757
18.21701393,-67.14247539
18.20984398,-67.14065074
18.20458378,-67.14269226
18.20952583,-67.14015804
18.21251419,-67.14125571
18.21057312,-67.14351911
18.20473849,-67.14056018
18.21088244,-67.1395797
18.21136899,-67.13726715
18.21174552,-67.14204282
18.21415329,-67.14482117
18.216402,-67.14837703
18.21569443,-67.14763641
18.20940505,-67.14042504
18.20094334,-67.13710508
18.20318187,-67.14551507
18.21255164,-67.1411506
18.20456555,-67.14362986
18.20491581,-67.14197449
18.21113375,-67.14008983
18.20379124,-67.1432771
18.20994548,-67.14064135
18.20383614,-67.14240916
18.21702149,-67.14245613
18.21271285,-67.14384625
18.20538603,-67.13715087
18.21051435,-67.14008082
18.21093742,-67.13966083
18.21194171,-67.13831223
18.21379037,-67.14706503
18.20943584,-67.14163331
18.20505974,-67.14227644
18.21068178,-67.13984088
18.21220692,-67.14208014
18.20979284,-67.14054666
18.21345838,-67.14593891
18.20507171,-67.14228104
18.20897916,-67.13986055
18.21204406,-67.13838789
18.20518448,-67.1422524
18.21091417,-67.13965202
18.20992014,-67.13957164
18.20414025,-67.13718447
18.21202583,-67.13839452
18.20118188,-67.13734435
18.20912865,-67.14068392
18.20876623,-67.14006601
18.20452065,-67.13734997
18.20458114,-67.14454615
18.21746385,-67.14954671
18.20233243,-67.14305067
18.20907202,-67.14068411
18.20942458,-67.1404781
18.21152392,-67.14419043
18.21494508,-67.14485023
18.20473849,-67.14056018
18.21191517,-67.13832269
18.20896112,-67.13989872
18.20882449,-67.14006349
18.21049122,-67.14083073
18.21097714,-67.13979524
18.2096733,-67.14010523
18.20473849,-67.14056018
18.21061083,-67.14053529
18.21131935,-67.14128067
18.20259766,-67.13934081
18.21068178,-67.13984088
18.20498194,-67.14212749
18.21593795,-67.14304085
18.21448704,-67.13994628
18.21519322,-67.14686325
18.20507171,-67.14228104
18.20477885,-67.14090617
18.20879303,-67.14007857
18.20473849,-67.14056018
18.21232251,-67.14071974
18.21121422,-67.14133415
18.20163259,-67.13953749
18.21122235,-67.1412914
18.21515536,-67.14508445
18.21092219,-67.13963544
18.2050088,-67.14422501
18.20896112,-67.13989872
18.20995614,-67.1399356
18.20499885,-67.14220636
18.20508981,-67.14209451
18.21717158,-67.14259233
18.21452518,-67.13971597
18.21082147,-67.14037239
18.21067749,-67.14002426
18.20747375,-67.13988495
18.20882571,-67.14004898
18.20550183,-67.14383884
18.21506479,-67.14031645
18.21158351,-67.13796724
18.21698747,-67.14246649
18.21335222,-67.14358734
18.20458378,-67.14269226
18.20504656,-67.14228316
18.20478589,-67.14085198
18.20825958,-67.14253998
18.21706441,-67.14244052
18.20325019,-67.14248311
18.21620857,-67.14976929
18.20991514,-67.14053256
18.20939545,-67.14020248
18.21113026,-67.14117648
18.21055127,-67.14289879
18.20515905,-67.14222767
18.20439705,-67.14432648
18.20824063,-67.14252387
18.20307181,-67.14213041
18.21617287,-67.14972971
18.21100553,-67.14003413
18.20994526,-67.14064118
18.20882393,-67.14004953
18.21479698,-67.14655758
18.20505811,-67.13985306
18.21431858,-67.14495867
18.21354062,-67.1476346
18.21253931,-67.14110005
18.21072703,-67.14000866
18.20992609,-67.14060167
18.21060414,-67.14056206
18.2108215,-67.13961804
18.20550183,-67.14383884
18.20501106,-67.14196403
18.21527208,-67.14622068
18.21056018,-67.14347679
18.21108018,-67.13994113
18.21420616,-67.14107984
18.212685,-67.14393915
18.21085599,-67.13946382
18.20882401,-67.14004951
18.21466571,-67.14465779
18.20543998,-67.14071816
18.21068301,-67.14351911
18.20981337,-67.1405845
18.21140364,-67.13936927
18.20223683,-67.13932147
18.21465279,-67.14465595
18.20488493,-67.13977843
18.20538603,-67.13715087
18.20500166,-67.14216478
18.20399895,-67.14298696
18.20093788,-67.13684126
18.20856491,-67.14130322
18.20747375,-67.13988495
18.20518448,-67.1422524
18.21202074,-67.14094763
18.21535898,-67.14628043
18.20747375,-67.13988495
18.20473849,-67.14056018
18.20404837,-67.13718151
18.21208027,-67.14116242
18.21007233,-67.14605504
18.21500085,-67.14038535
18.20302308,-67.13721025
18.21345838,-67.14593891
18.21695333,-67.14248844
18.2109186,-67.13962737
18.20507171,-67.14228104
18.21173405,-67.13666013
18.20386691,-67.14227961
18.20473849,-67.14056018
18.20473849,-67.14056018
18.20414025,-67.13718447
18.21134708,-67.14010606
18.20502132,-67.1422975
18.20519859,-67.14226356
18.21284016,-67.14354859
18.21029778,-67.14096885
18.21088541,-67.13975642
18.21151574,-67.13722314
18.21263907,-67.14660372
18.20438512,-67.13936437
18.21095326,-67.1397041
18.21191901,-67.14358507
18.21254238,-67.1411338
18.20518448,-67.1422524
18.21305353,-67.14431448
18.20507171,-67.14228104
18.20507171,-67.14228104
18.20495083,-67.14235399
18.21666117,-67.14864649
18.21085599,-67.13946382
18.20512352,-67.14215636
18.2125504,-67.1439493
18.20371875,-67.14165647
18.2113541,-67.13971586
18.21363417,-67.14289087
18.21571311,-67.14315424
18.21255859,-67.141107
18.20494852,-67.1441685
18.20473849,-67.14056018
18.21803416,-67.14477484
18.20509034,-67.1397616
18.20550183,-67.14383884
18.20911403,-67.14063374
18.21717158,-67.14259233
18.21102845,-67.14225673
18.21252742,-67.14381623
18.21705051,-67.1424432
18.20747375,-67.13988495
18.20507914,-67.13976816
18.20497959,-67.14213756
18.20956044,-67.1393511
18.2121022,-67.14166895
18.20929981,-67.1394615
18.21239863,-67.14386637
18.21527208,-67.14622068
18.21039679,-67.1405481
18.21039679,-67.1405481
18.20162138,-67.13922404
18.21539514,-67.1463296
18.20989398,-67.14057443
18.20879787,-67.14006322
18.21119075,-67.14133751
18.21190092,-67.1382998
18.20538603,-67.13715087
18.21062859,-67.14043786
18.21090496,-67.13959679
18.21112828,-67.14497826
18.21705051,-67.1424432
18.20443984,-67.13986439
18.20527862,-67.14038284
18.21640426,-67.14582437
18.20959545,-67.13944725
18.21045639,-67.14019159
18.2125894,-67.14133414
18.21132422,-67.13997245
18.20905748,-67.14067795
18.21064758,-67.14098162
18.21094687,-67.13967554
18.20340712,-67.13720116
18.20441611,-67.13718725
18.21067323,-67.14403313
18.20232347,-67.13922476
18.2055617,-67.14500687
18.21084531,-67.13969303
18.2158081,-67.14944404
18.210921,-67.1396328
18.20478231,-67.14093469
18.21345838,-67.14593891
18.21417137,-67.14705731
18.20473849,-67.14056018
18.20473849,-67.14056018
18.21333361,-67.1460448
18.20498883,-67.14214251
18.21056298,-67.14349861
18.21242202,-67.13849283
18.20507171,-67.14228104
18.20876623,-67.14006601
18.20882533,-67.1400491
18.21050478,-67.14008859
18.20417614,-67.14303071
18.21059454,-67.14356408
18.21190164,-67.13829982
18.21491856,-67.14654383
18.21195786,-67.13831262
18.20395575,-67.13952354
18.21706345,-67.14244071
18.20825958,-67.14253998
18.20504076,-67.13985727
18.20365346,-67.14328424
18.21130313,-67.1400986
18.20414025,-67.13718447
18.21596916,-67.14300027
18.21199257,-67.13834873
18.20414025,-67.13718447
18.21585618,-67.14773863
18.20897595,-67.13999711
18.21036281,-67.14084448
18.21196066,-67.1435667
18.2094652,-67.14058781
18.21503547,-67.14043902
18.21042841,-67.14048245
18.20825958,-67.14253998
18.21201606,-67.13832547
18.20991974,-67.14059689
18.2081366,-67.14246543
18.20507171,-67.14228104
18.20379179,-67.14349419
18.21219655,-67.1413623
18.2047157,-67.14045459
18.21000548,-67.13999909
18.20473849,-67.14056018
18.20804422,-67.1398079
18.20818079,-67.1398734
18.21076523,-67.13925373
18.20365346,-67.14328424
18.21113702,-67.1411953
18.21345838,-67.14593891
18.20507171,-67.14228104
18.20507171,-67.14228104
18.20486121,-67.13978386
18.20118188,-67.13734435
18.20816785,-67.13990223
18.21197772,-67.13833695
18.20754831,-67.13987926
18.21053745,-67.14070444
18.21092409,-67.14043666
18.21271504,-67.14382942
18.21051226,-67.1407777
18.2048221,-67.14112531
18.2054602,-67.1426398
18.20365346,-67.14328424
18.21060575,-67.1435883
18.2137971,-67.14464197
18.21046377,-67.14091628
18.20473849,-67.14056018
18.2046212,-67.14384855
18.2099391,-67.140624
18.21086634,-67.13955933
18.21314547,-67.14611984
18.21029778,-67.14096885
18.21640426,-67.14582437
18.21280821,-67.14652325
18.20499227,-67.13976936
18.20518448,-67.1422524
18.20882393,-67.14004953
18.20507171,-67.14228104
18.21045567,-67.14082253
18.20945868,-67.13923064
18.21345838,-67.14593891
18.20979497,-67.14054757
18.21087091,-67.13950677
18.20488041,-67.1405284
18.21998898,-67.14695541
18.20507171,-67.14228104
18.21696357,-67.14247917
18.21220204,-67.13961666
18.20252034,-67.13927239
18.20876623,-67.14006601
18.20995825,-67.14109315
18.21220278,-67.14310533
18.21057779,-67.14358342
18.21063569,-67.14552692
18.21388158,-67.14553594
18.21706441,-67.14244052
18.21229405,-67.13882934
18.2049113,-67.14043071
18.21045862,-67.14077978
18.20315368,-67.13730161
18.21199098,-67.14407574
18.20507847,-67.14227472
18.21388158,-67.14553594
18.20507171,-67.14228104
18.21798791,-67.14364841
18.20161397,-67.13648195
18.21563819,-67.14321092
18.2048832,-67.13988304
18.21045639,-67.14019159
18.2089855,-67.14000934
18.20458114,-67.14454615
18.20094316,-67.13709741
18.21163698,-67.14157525
18.21580866,-67.14932589
18.21091055,-67.13960956
18.20837184,-67.14364276
18.20883885,-67.14007612
18.21527208,-67.14622068
18.20518862,-67.1422476
18.21707468,-67.14246576
18.21110581,-67.14137305
18.21706441,-67.14244052
18.20161743,-67.13924635
18.20365346,-67.14328424
18.2116049,-67.14205526
18.20505811,-67.13985306
18.20539642,-67.1440473
18.21807991,-67.14512044
18.20998978,-67.13994189
18.20913518,-67.14070941
18.20392827,-67.14057931
18.21714273,-67.1425538
18.2171416,-67.14256195
18.21071947,-67.1450582
18.21202904,-67.14092498
18.20518448,-67.1422524
18.2103618,-67.13983706
18.21018899,-67.14592887
18.21570882,-67.14315793
18.21072582,-67.13941294
18.21415329,-67.14482117
18.20507454,-67.14207344
18.21080084,-67.14088285
18.20879787,-67.14006322
18.21057779,-67.14358342
18.20459921,-67.13990658
18.20458378,-67.14269226
18.20488969,-67.13974284
18.21729951,-67.15012593
18.21189169,-67.13836083
18.21071057,-67.14366937
18.20505811,-67.13985306
18.20371466,-67.14338539
18.21137411,-67.13994948
18.21058469,-67.14554177
18.21087311,-67.14485504
18.20505131,-67.14051185
18.21081772,-67.14148329
18.20880241,-67.14004892
18.20365831,-67.14328312
18.21569443,-67.14763641
18.21094446,-67.13968456
18.21123664,-67.13976446
18.21569443,-67.14763641
18.21083589,-67.13941532
18.21554285,-67.14915824
18.21125811,-67.13896908
18.21999315,-67.14940728
18.2093768,-67.14034071
18.2108841,-67.13953334
18.21048086,-67.14018695
18.20978322,-67.14053474
18.216402,-67.14837703
18.21704819,-67.14246283
18.20825958,-67.14253998
18.20542808,-67.14040486
18.21077801,-67.13952361
18.20473849,-67.14056018
18.209968,-67.14069939
18.2050088,-67.14422501
18.21101259,-67.14029429
18.21048086,-67.14018695
18.20365346,-67.14328424
18.20473849,-67.14056018
18.20505811,-67.13985306
18.2133597,-67.14279899
18.216402,-67.14837703
18.21110578,-67.14137306
18.20473849,-67.14056018
18.21268709,-67.143928
18.20794259,-67.13980903
18.20087676,-67.13931429
18.2096733,-67.14010523
18.21347746,-67.14254657
18.21527208,-67.14622068
18.21051868,-67.14005899
18.20886377,-67.1401407
18.20497053,-67.13976763
18.21504291,-67.14035482
18.20366783,-67.14346164
18.21569443,-67.14763641
18.20458378,-67.14269226
18.20473849,-67.14056018
18.21563198,-67.14780822
18.20825958,-67.14253998
18.20507171,-67.14228104
18.20507171,-67.14228104
18.20882393,-67.14004953
18.21251446,-67.14105495
18.20518448,-67.1422524
18.20313707,-67.14015575
18.216402,-67.14837703
18.2157609,-67.14939089
18.21057779,-67.14358342
18.20926962,-67.13937053
18.21088253,-67.13975019
18.21371754,-67.14709599
18.21057492,-67.1435269
18.21239863,-67.14386637
18.20387784,-67.14228826
18.20473851,-67.14058419
18.21092124,-67.13963331
18.20992243,-67.14059891
18.20507171,-67.14228104
18.21090355,-67.13962775
18.20882393,-67.14004953
18.20531494,-67.14047879
18.20538603,-67.13715087
18.20414025,-67.13718447
18.20997227,-67.14129338
18.2043957,-67.13713277
18.2135619,-67.14681111
18.21706434,-67.14244053
18.21071947,-67.1450582
18.21162676,-67.14061553
18.21700173,-67.14246125
